subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond
63	4	0	60	55.1236112833604	57	0	0.25	17.5	0	58.8456244663147	main_push
63	4	0	65	54.1629741947574	57	0	0.25	17.5	0	128.202337106154	main_push
63	4	0	69	65.9436347354228	57	0	0.25	17.5	0	77.7242952760883	main_push
63	4	0	77	60.8068486703213	57	0	0.25	17.5	0	55.6700626052197	main_push
63	4	0	67	86.5727702683921	57	0	1	17.5	0	106.338691866463	main_push
63	4	0	67	54.5700572535413	57	0	1	17.5	1	82.5673442386905	main_push
63	4	0	153	53.4142150213981	184	1	0.25	17.5	0	103.258372789255	main_push
63	4	0	203	154.850739732023	184	0	1	17.5	0	106.287264442649	main_push
63	4	0	143	214.295227681209	184	0	1	17.5	0	201.739715630394	main_push
63	4	0	181	136.947576774593	184	0	0.25	17.5	0	173.599925867977	main_push
63	4	0	164	177.408693017175	184	0	1	17.5	0	103.869809259757	main_push
63	4	0	182	171.096620859751	184	0	1	17.5	0	197.784548702327	main_push
63	4	0	174	177.427570467372	184	0	1	17.5	0	198.758520074993	main_push
63	4	0	178	168.398833150972	184	0	0.25	17.5	0	144.370095834572	main_push
63	4	0	190	175.556814138491	184	0	0.25	17.5	0	215.714795126011	main_push
63	4	0	251	176.846409484853	271	1	1	17.5	0	178.136004831214	main_push
63	4	0	270	251.954975833432	271	0	0.25	17.5	0	63.0635421820116	main_push
63	4	0	271	253.377843392598	271	0	1	17.5	0	233.800710951764	main_push
63	4	1	93	143.627560017209	98	0	1	17.5	0	137.255120034417	main_push
63	4	0	114	91.6862501366859	98	0	1	17.5	0	69.7449402561632	main_push
63	4	0	104	122.813524592891	98	0	1	17.5	0	120.940799049097	main_push
63	4	0	107	98.7452764843554	98	0	1	17.5	1	119.677028375819	main_push
63	4	0	81	102.600921841427	98	0	0.25	17.5	0	124.456567198498	main_push
63	4	0	84	103.084247088847	98	0	1	17.5	0	139.567572336267	main_push
63	4	0	122	99.2484171493243	129	1	1	17.5	0	116.412587209802	main_push
63	4	0	112	106.0337923449	129	0	1	17.5	0	88.819167540475	main_push
63	4	0	128	124.642536779136	129	0	1	17.5	1	158.251281213372	main_push
63	4	0	89	128.155957730752	129	0	0.25	17.5	0	212.669378682368	main_push
63	4	0	101	91.2057550014565	129	0	0.25	17.5	0	177.255552272161	main_push
63	4	0	124	95.4551352280224	129	0	1	17.5	0	132.704515454588	main_push
63	4	0	144	95.8941970694232	129	0	0.25	17.5	0	45.333258910824	main_push
63	4	0	131	143.973460047142	129	0	0.25	17.5	0	75.0527230248616	main_push
63	4	0	121	149.630887575364	129	0	1	17.5	0	212.288315103585	main_push
63	4	0	117	132.82633951115	129	0	0.25	17.5	1	215.021791446936	main_push
63	4	0	104	123.62494781049	129	0	0.25	17.5	0	153.42355610983	main_push
63	4	0	114	115.157992516922	129	0	1	17.5	0	136.691037223355	main_push
63	4	0	142	115.699756674668	129	0	1	17.5	0	170.241520832413	main_push
63	4	0	106	114.706884971241	129	0	1	17.5	0	77.7140132678135	main_push
63	4	0	104	107.633190044694	129	0	1	17.5	0	100.559495118148	main_push
63	4	0	130	101.049542682778	129	0	0.25	17.5	0	130.465895320862	main_push
63	4	0	120	124.357859110019	129	0	0.25	17.5	1	24.6661755372598	main_push
63	4	0	124	121.767842495472	129	0	1	17.5	0	107.177825880925	main_push
63	4	0	117	122.016298173782	129	0	0.25	17.5	0	122.264753852092	main_push
63	4	0	133	115.410906297329	129	0	1	17.5	0	123.805514420875	main_push
63	4	0	111	143.910955213802	129	0	0.25	17.5	0	190.411004130275	main_push
63	4	0	91	116.639090877162	120	1	1	17.5	0	161.367226540522	main_push
63	4	0	119	99.9072075763653	120	0	1	17.5	0	140.175324275569	main_push
63	4	0	136	115.386596686349	120	0	0.25	17.5	1	94.8659857963318	main_push
63	4	0	129	126.074678988357	120	0	0.25	17.5	0	166.762761290364	main_push
63	4	0	88	116.375433545831	120	0	1	17.5	0	106.676188103306	main_push
63	4	0	87	91.3495577558947	120	0	1	17.5	0	57.3236819659584	main_push
63	4	0	103	89.5116215215047	120	0	1	17.5	0	87.6736852871147	main_push
63	4	0	214	94.4275309452823	209	1	0.25	17.5	0	30.3434403690598	main_push
63	4	0	213	211.235260929554	209	0	0.25	17.5	0	70.0429909138253	main_push
63	4	0	190	207.549135078834	209	0	1	17.5	0	263.863009228114	main_push
63	4	0	220	203.177921531082	209	0	1	17.5	0	246.80670798333	main_push
63	4	0	198	217.300120929528	209	0	0.25	17.5	0	231.422320327974	main_push
63	4	0	221	208.112149716979	209	0	0.25	17.5	0	225.924178504429	main_push
63	4	0	216	209.723384508922	209	0	1	17.5	0	211.334619300866	main_push
63	4	0	203	204.71750643508	209	0	0.25	17.5	0	199.711628361238	main_push
63	4	0	227	199.755672168128	209	0	0.25	17.5	0	170.793837901175	main_push
63	4	0	239	208.326782378381	209	0	0.25	17.5	0	207.897892588635	main_push
63	4	0	233	220.497287856616	251	1	0.25	17.5	0	196.667793334851	main_push
63	4	0	251	220.774171350045	251	0	1	17.5	0	197.051054843474	main_push
63	4	0	272	250.454701954958	251	0	1	17.5	0	244.135232559872	main_push
63	4	0	264	260.857086574364	251	0	0.25	17.5	0	232.25947119377	main_push
63	4	0	230	262.276292735224	251	0	0.25	17.5	0	263.695498896084	main_push
63	4	0	244	235.055185867514	237	1	0.25	17.5	1	222.834078999804	main_push
63	4	0	216	243.62689388797	237	0	0.25	17.5	0	318.198601908425	main_push
63	4	0	223	217.86708253798	237	0	1	17.5	0	135.10727118799	main_push
63	4	0	237	215.612780190085	237	0	0.25	17.5	0	180.358477842191	main_push
63	4	0	227	229.969874884553	237	0	0.25	17.5	0	244.326969579022	main_push
63	4	0	228	221.308765272316	237	0	1	17.5	0	212.647655660078	main_push
63	4	0	266	222.949095968778	290	1	1	17.5	0	131.589426665241	main_push
63	4	0	294	259.533154795284	290	0	0.25	17.5	0	182.11721362179	main_push
63	4	0	272	300	290	0	0.25	17.5	0	297.267786749028	main_push
63	4	0	276	282	290	0	0.25	17.5	0	320.006076859331	main_push
63	4	0	266	278.359763170155	290	0	1	17.5	0	307.719526340311	main_push
63	4	0	285	268.334890247208	290	0	1	17.5	0	198.31001732426	main_push
63	4	0	287	270.490824938025	290	0	1	17.5	0	272.646759628842	main_push
63	4	0	268	280.5	290	0	0.25	17.5	0	350.255912249512	main_push
63	4	0	277	273.121410830701	290	0	0.25	17.5	0	232.742821661403	main_push
63	4	0	289	272.366448710128	290	0	0.25	17.5	0	298.611486589556	main_push
63	4	0	290	273.19693567818	290	0	1	17.5	0	274.027422646232	main_push
63	4	0	298	275.007370369904	290	0	0.25	17.5	0	264.817805061629	main_push
63	4	0	288	283.886631462795	290	0	0.25	17.5	0	292.765892555686	main_push
